device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
180089,2018-06-27 09:14:43,2018-06-27,09:14:43,GPS,8,4181,100,1,1.0,44.801620000000000,1.611740000000000,261,0,349,42,-2038,2501,774,15,-24,1042,
180089,2018-06-27 09:14:43,2018-06-27,09:14:43,SENSORS,,,,,,,,,,,42,-2035,-1599,775,31,-18,1055,
180089,2018-06-27 09:14:44,2018-06-27,09:14:44,GPS,8,4178,100,1,1.4,44.801620000000000,1.611738000000000,261,0,190,42,-2037,2497,778,15,-24,1045,
180089,2018-06-27 09:14:44,2018-06-27,09:14:44,SENSORS,,,,,,,,,,,42,-2035,-1599,776,15,-28,1039,
180089,2018-06-27 09:14:45,2018-06-27,09:14:45,GPS,8,4178,100,1,1.0,44.801620000000000,1.611738000000000,261,0,199,42,-2034,2497,769,15,-22,1050,
180089,2018-06-27 09:14:45,2018-06-27,09:14:45,SENSORS,,,,,,,,,,,42,-2034,-1597,776,15,-27,1039,
180089,2018-06-27 09:14:46,2018-06-27,09:14:46,GPS,8,4175,100,1,1.0,44.801620000000000,1.611738000000000,261,0,339,42,-2033,2497,764,23,-16,1066,
180089,2018-06-27 09:14:46,2018-06-27,09:14:46,SENSORS,,,,,,,,,,,42,-2031,-1599,761,15,-23,1023,
180089,2018-06-27 09:14:47,2018-06-27,09:14:47,GPS,8,4181,100,1,1.0,44.801620000000000,1.611737000000000,261,0,337,42,-2030,2502,767,16,-23,1043,
180089,2018-06-27 09:14:47,2018-06-27,09:14:47,SENSORS,,,,,,,,,,,42,-2036,-1596,767,15,-23,1055,
180089,2018-06-27 09:14:48,2018-06-27,09:14:48,GPS,8,4175,100,1,1.0,44.801620000000000,1.611737000000000,261,0,14,42,-2039,2498,770,20,-21,1052,
180089,2018-06-27 09:14:48,2018-06-27,09:14:48,SENSORS,,,,,,,,,,,42,-2038,-1599,769,15,-27,1055,
180089,2018-06-27 09:14:49,2018-06-27,09:14:49,GPS,8,4178,100,1,1.4,44.801620000000000,1.611735000000000,261,0,225,42,-2034,2495,777,17,-22,1032,
180089,2018-06-27 09:14:49,2018-06-27,09:14:49,SENSORS,,,,,,,,,,,42,-2031,-1598,777,31,-22,1055,
180089,2018-06-27 09:14:50,2018-06-27,09:14:50,GPS,8,4175,100,1,1.0,44.801620000000000,1.611733000000000,261,0,238,42,-2033,2497,773,16,-24,1047,
180089,2018-06-27 09:14:50,2018-06-27,09:14:50,SENSORS,,,,,,,,,,,42,-2035,-1594,770,15,-25,1055,
180089,2018-06-27 09:14:51,2018-06-27,09:14:51,GPS,8,4178,100,1,1.0,44.801620000000000,1.611732000000000,261,0,311,42,-2040,2499,768,19,-26,1023,
180089,2018-06-27 09:14:51,2018-06-27,09:14:51,SENSORS,,,,,,,,,,,42,-2038,-1598,774,15,-24,1039,
180089,2018-06-27 09:14:52,2018-06-27,09:14:52,GPS,8,4175,100,1,1.0,44.801617000000000,1.611732000000000,261,0,109,42,-2034,2499,768,15,-24,1045,
180089,2018-06-27 09:14:52,2018-06-27,09:14:52,SENSORS,,,,,,,,,,,42,-2032,-1598,774,31,-24,1023,
180089,2018-06-27 09:14:53,2018-06-27,09:14:53,GPS,8,4173,100,1,1.0,44.801617000000000,1.611730000000000,261,0,359,42,-2033,2497,767,15,-20,1017,
180089,2018-06-27 09:14:53,2018-06-27,09:14:53,SENSORS,,,,,,,,,,,42,-2034,-1597,763,31,-17,1055,
180089,2018-06-27 09:14:54,2018-06-27,09:14:54,GPS,8,4178,100,1,1.4,44.801617000000000,1.611728000000000,261,0,309,42,-2034,2497,767,15,-24,1036,
180089,2018-06-27 09:14:54,2018-06-27,09:14:54,SENSORS,,,,,,,,,,,42,-2031,-1598,775,15,-26,1039,
180089,2018-06-27 09:14:55,2018-06-27,09:14:55,GPS,9,4178,100,1,1.0,44.801613000000003,1.611728000000000,262,0,159,42,-2039,2498,764,12,-28,1039,
180089,2018-06-27 09:14:55,2018-06-27,09:14:55,SENSORS,,,,,,,,,,,42,-2037,-1599,763,15,-27,1039,
