device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,flightSession
180087,2018-06-30 12:43:26,2018-06-30,12:43:26,SENSORS,,,,,,,,,,,60,-360,203,-648,-65,-612,863,
180087,2018-06-30 12:43:27,2018-06-30,12:43:27,GPS,9,3802,36,1,1.1,44.801781,1.611142,268,0,150,60,-362,195,-655,-85,-600,868,
180087,2018-06-30 12:43:27,2018-06-30,12:43:27,SENSORS,,,,,,,,,,,60,-364,194,-647,-65,-614,847,
180087,2018-06-30 12:43:28,2018-06-30,12:43:28,GPS,9,3807,38,1,1.1,44.801781,1.611145,268,0,108,60,-364,188,-657,-58,-595,849,
180087,2018-06-30 12:43:28,2018-06-30,12:43:28,SENSORS,,,,,,,,,,,60,-365,189,-641,-65,-608,863,
180087,2018-06-30 12:43:29,2018-06-30,12:43:29,GPS,9,3802,36,1,1.1,44.801781,1.611143,268,0,139,60,-362,195,-649,-72,-598,862,
180087,2018-06-30 12:43:29,2018-06-30,12:43:29,SENSORS,,,,,,,,,,,60,-362,192,-654,-49,-595,879,
180087,2018-06-30 12:43:30,2018-06-30,12:43:30,GPS,10,3802,36,1,1,44.801777,1.61114,268,0,185,60,-366,195,-645,-70,-601,861,
180087,2018-06-30 12:43:30,2018-06-30,12:43:30,SENSORS,,,,,,,,,,,60,-365,193,-660,-65,-594,863,
180087,2018-06-30 12:43:31,2018-06-30,12:43:31,GPS,10,3799,35,1,1,44.801777,1.611135,268,0,214,60,-361,200,-651,-69,-595,863,
180087,2018-06-30 12:43:31,2018-06-30,12:43:31,SENSORS,,,,,,,,,,,60,-363,193,-645,-65,-596,895,
180087,2018-06-30 12:43:32,2018-06-30,12:43:32,GPS,9,3805,37,0,1.1,44.801777,1.611137,268,0,167,60,-358,194,-646,-80,-591,862,
180087,2018-06-30 12:43:32,2018-06-30,12:43:32,SENSORS,,,,,,,,,,,60,-362,198,-661,-81,-604,863,
180087,2018-06-30 12:43:33,2018-06-30,12:43:33,GPS,9,3805,37,1,1.1,44.801777,1.611135,268,0,206,60,-362,193,-648,-85,-588,860,
180087,2018-06-30 12:43:33,2018-06-30,12:43:33,SENSORS,,,,,,,,,,,60,-363,195,-653,-65,-578,879,
180087,2018-06-30 12:43:34,2018-06-30,12:43:34,GPS,8,3802,36,1,1.2,44.801781,1.611137,268,0,150,60,-366,194,-656,-83,-594,863,
180087,2018-06-30 12:43:34,2018-06-30,12:43:34,SENSORS,,,,,,,,,,,60,-369,197,-656,-65,-582,863,
180087,2018-06-30 12:43:35,2018-06-30,12:43:35,GPS,9,3805,37,0,1.1,44.801781,1.611135,268,0,158,60,-362,193,-651,-81,-580,856,
180087,2018-06-30 12:43:35,2018-06-30,12:43:35,SENSORS,,,,,,,,,,,60,-368,191,-647,-65,-582,847,
180087,2018-06-30 12:43:36,2018-06-30,12:43:36,GPS,10,3802,36,0,1,44.801785,1.611135,268,0,258,60,-373,188,-656,-73,-597,861,
180087,2018-06-30 12:43:36,2018-06-30,12:43:36,SENSORS,,,,,,,,,,,60,-371,191,-658,-65,-584,879,
180087,2018-06-30 12:43:37,2018-06-30,12:43:37,GPS,10,3807,38,1,1,44.801785,1.611132,268,0,254,60,-371,195,-657,-76,-601,855,
180087,2018-06-30 12:43:37,2018-06-30,12:43:37,SENSORS,,,,,,,,,,,60,-367,193,-662,-65,-609,863,
180087,2018-06-30 12:43:38,2018-06-30,12:43:38,GPS,10,3802,36,0,1,44.801785,1.611128,268,0,250,60,-364,194,-663,-78,-590,872,
